"FACILITY_ID","POINT_ID","AIRPORT_CODE","AIRPORT_CODE2","AMTRAK_STATION_CODE","FERRY_TERMINAL_CODE","RAIL_ID","BIKE_ID","DATE_UPDATED","ADDRESS","CITY","STATE","ZIPCODE","METRO_AREA","FACILITY_NAME","LONGITUDE","LATITUDE","POINT_LON","POINT_LAT","FACILITY_TYPE","FERRY_TRANSIT","FERRY_INTERCITY","BUS_TRANSIT","BUS_INTERCITY","BUS_CODE_SHARE","BUS_SUPPLEMENTAL","RAIL_INTERCITY","RAIL_COMMUTER","RAIL_HEAVY","RAIL_LIGHT","AIR_SERVICE","BIKE_SHARE","BIKE_SYSTEM_ID","BIKE_SYSTEM","WEBSITE","NOTES","DATA_SOURCE","INTERCITY_SERVICE","TRANSIT_SERVICE","CBSA_CODE","CBSA_TYPE","MODES_SERVING","MODE_BUS","MODE_AIR","MODE_RAIL","MODE_FERRY","MODE_BIKE",
"DC2061301",8217,"","","",,"","31266",2016-07-05,"11th & M St NW","Washington","DC","20613","Washington-Arlington-Alexandria DC-VA-MD-WV","11th & M St NW",-77.027137,38.905607,-77.027137,38.905607,12,3,3,1,0,0,0,0,0,0,3,0,1,56,"Capital Bikeshare","www.capitalbikeshare.com/","","",0,1,47900,1,2,1,0,0,0,1,
"DC2061401",8218,"","","",,"","31304",2016-07-05,"36th & Calvert St NW / Glover Park","Washington","DC","20614","Washington-Arlington-Alexandria DC-VA-MD-WV","36th & Calvert St NW / Glover Park",-77.070334,38.922581,-77.070334,38.922581,12,3,3,1,0,0,0,0,0,0,3,0,1,56,"Capital Bikeshare","www.capitalbikeshare.com/","","",0,1,47900,1,2,1,0,0,0,1,
"DC2061501",8219,"","","",,"","31238",2016-07-05,"14th & G St NW","Washington","DC","20615","Washington-Arlington-Alexandria DC-VA-MD-WV","14th & G St NW",-77.031823,38.898069,-77.031823,38.898069,12,3,3,1,0,0,0,0,0,2,3,0,1,56,"Capital Bikeshare","www.capitalbikeshare.com/","","",0,1,47900,1,2,1,0,0,0,1,
"DC2061701",8221,"","","",,"","31240",2016-07-05,"Ohio Dr & West Basin Dr SW / MLK & FDR Memorials","Washington","DC","20617","Washington-Arlington-Alexandria DC-VA-MD-WV","Ohio Dr & West Basin Dr SW / MLK & FDR Memorials",-77.046570,38.884120,-77.046570,38.884120,12,3,3,0,0,0,0,0,0,0,3,0,1,56,"Capital Bikeshare","www.capitalbikeshare.com/","","",0,0,47900,1,1,0,0,0,0,1,
"DC2061801",8222,"","","",,"","31262",2016-07-05,"11th & F St NW","Washington","DC","20618","Washington-Arlington-Alexandria DC-VA-MD-WV","11th & F St NW",-77.026975,38.897857,-77.026975,38.897857,12,3,3,1,0,0,0,0,0,2,3,0,1,56,"Capital Bikeshare","www.capitalbikeshare.com/","","",0,1,47900,1,2,1,0,0,0,1,
"DC2061901",8223,"","","",,"","31260",2016-07-05,"23rd & E St NW","Washington","DC","20619","Washington-Arlington-Alexandria DC-VA-MD-WV","23rd & E St NW",-77.049882,38.896104,-77.049882,38.896104,12,3,3,1,0,0,0,0,0,0,3,0,1,56,"Capital Bikeshare","www.capitalbikeshare.com/","","",0,1,47900,1,2,1,0,0,0,1,
"DC2062501",8228,"","","",,"","31706",2016-07-05,"Fairfax Village","Washington","DC","20625","Washington-Arlington-Alexandria DC-VA-MD-WV","Fairfax Village",-76.952103,38.865590,-76.952103,38.865590,12,3,3,1,0,0,0,0,0,0,3,0,1,56,"Capital Bikeshare","www.capitalbikeshare.com/","","",0,1,47900,1,2,1,0,0,0,1,
"DC2062601",8229,"","","",,"","31261",2016-07-05,"21st St & Constitution Ave NW","Washington","DC","20626","Washington-Arlington-Alexandria DC-VA-MD-WV","21st St & Constitution Ave NW",-77.046567,38.892459,-77.046567,38.892459,12,3,3,1,0,0,0,0,0,0,3,0,1,56,"Capital Bikeshare","www.capitalbikeshare.com/","","",0,1,47900,1,2,1,0,0,0,1,
"DC2062801",8231,"","","",,"","31113",2016-07-05,"Columbia Rd & Belmont St NW","Washington","DC","20628","Washington-Arlington-Alexandria DC-VA-MD-WV","Columbia Rd & Belmont St NW",-77.043680,38.920669,-77.043680,38.920669,12,3,3,1,0,0,0,0,0,0,3,0,1,56,"Capital Bikeshare","www.capitalbikeshare.com/","","",0,1,47900,1,2,1,0,0,0,1,
"DC2062901",8232,"","","",,"","31239",2016-07-05,"17th & Rhode Island Ave NW","Washington","DC","20629","Washington-Arlington-Alexandria DC-VA-MD-WV","17th & Rhode Island Ave NW",-77.038785,38.906602,-77.038785,38.906602,12,3,3,1,2,0,0,0,0,0,3,0,1,56,"Capital Bikeshare","www.capitalbikeshare.com/","","",0,1,47900,1,2,1,0,0,0,1,
"DC2063001",8233,"","","",,"","31241",2016-07-05,"Thomas Circle","Washington","DC","20630","Washington-Arlington-Alexandria DC-VA-MD-WV","Thomas Circle",-77.032500,38.905900,-77.032500,38.905900,12,3,3,1,0,0,0,0,0,0,3,0,1,56,"Capital Bikeshare","www.capitalbikeshare.com/","","",0,1,47900,1,2,1,0,0,0,1,
"DC2063401",8236,"","","",,"","31242",2016-07-05,"18th St & Pennsylvania Ave NW","Washington","DC","20634","Washington-Arlington-Alexandria DC-VA-MD-WV","18th St & Pennsylvania Ave NW",-77.041539,38.899680,-77.041539,38.899680,12,3,3,1,0,0,0,0,0,2,3,0,1,56,"Capital Bikeshare","www.capitalbikeshare.com/","","",0,1,47900,1,2,1,0,0,0,1,
"DC2063501",8237,"","","",,"","31243",2016-07-05,"Maryland & Independence Ave SW","Washington","DC","20635","Washington-Arlington-Alexandria DC-VA-MD-WV","Maryland & Independence Ave SW",-77.018939,38.887299,-77.018939,38.887299,12,3,3,1,0,0,0,0,0,0,3,0,1,56,"Capital Bikeshare","www.capitalbikeshare.com/","","",0,1,47900,1,2,1,0,0,0,1,
"DC2063601",8238,"","","",,"","31244",2016-07-05,"4th & E St SW","Washington","DC","20636","Washington-Arlington-Alexandria DC-VA-MD-WV","4th & E St SW",-77.017445,38.884120,-77.017445,38.884120,12,3,3,1,0,0,0,0,2,2,3,0,1,56,"Capital Bikeshare","www.capitalbikeshare.com/","","",0,1,47900,1,2,1,0,0,0,1,
"DC2063701",8239,"","","",,"","31625",2016-07-05,"3rd & G St SE","Washington","DC","20637","Washington-Arlington-Alexandria DC-VA-MD-WV","3rd & G St SE",-77.001828,38.881185,-77.001828,38.881185,12,3,3,0,0,0,0,0,0,0,3,0,1,56,"Capital Bikeshare","www.capitalbikeshare.com/","","",0,0,47900,1,1,0,0,0,0,1,
"DC2063801",1783,"","","",,"","31245",2016-07-05,"7th & R St NW / Shaw Library","Washington","DC","20638","Washington-Arlington-Alexandria DC-VA-MD-WV","7th & R St NW / Shaw Library",-77.022155,38.912719,-77.022227,38.913327,12,3,3,1,0,0,0,0,0,1,3,0,1,56,"Capital Bikeshare","www.capitalbikeshare.com/","","",0,1,47900,1,3,1,0,1,0,1,
"DC2063901",8240,"","","",,"","31404",2016-07-05,"9th & Upshur St NW","Washington","DC","20639","Washington-Arlington-Alexandria DC-VA-MD-WV","9th & Upshur St NW",-77.025100,38.941800,-77.025100,38.941800,12,3,3,1,0,0,0,0,0,0,3,0,1,56,"Capital Bikeshare","www.capitalbikeshare.com/","","",0,1,47900,1,2,1,0,0,0,1,
"DC2064001",8241,"","","",,"","31506",2016-07-05,"1st & Rhode Island Ave NW","Washington","DC","20640","Washington-Arlington-Alexandria DC-VA-MD-WV","1st & Rhode Island Ave NW",-77.012289,38.915417,-77.012289,38.915417,12,3,3,1,0,0,0,0,0,0,3,0,1,56,"Capital Bikeshare","www.capitalbikeshare.com/","","",0,1,47900,1,2,1,0,0,0,1,
"DC2064101",8242,"","","",,"","31115",2016-07-05,"Columbia Rd & Georgia Ave NW","Washington","DC","20641","Washington-Arlington-Alexandria DC-VA-MD-WV","Columbia Rd & Georgia Ave NW",-77.023440,38.928156,-77.023440,38.928156,12,3,3,1,0,0,0,0,0,0,3,0,1,56,"Capital Bikeshare","www.capitalbikeshare.com/","","",0,1,47900,1,2,1,0,0,0,1,
"DC2064201",8243,"","","",,"","31116",2016-07-05,"California St & Florida Ave NW","Washington","DC","20642","Washington-Arlington-Alexandria DC-VA-MD-WV","California St & Florida Ave NW",-77.040620,38.917761,-77.040620,38.917761,12,3,3,1,0,0,0,0,0,0,3,0,1,56,"Capital Bikeshare","www.capitalbikeshare.com/","","",0,1,47900,1,2,1,0,0,0,1,
"DC2064301",1811,"","","",,"","31707",2016-07-05,"Benning Rd & East Capitol St NE / Benning Rd Metro","Washington","DC","20643","Washington-Arlington-Alexandria DC-VA-MD-WV","Benning Rd & East Capitol St NE / Benning Rd Metro",-76.937230,38.889935,-76.937282,38.890131,12,3,3,1,0,0,0,0,0,1,3,0,1,56,"Capital Bikeshare","www.capitalbikeshare.com/","","",0,1,47900,1,3,1,0,1,0,1,
"DC2064401",8244,"","","",,"","31307",2016-07-05,"3000 Connecticut Ave NW / National Zoo","Washington","DC","20644","Washington-Arlington-Alexandria DC-VA-MD-WV","3000 Connecticut Ave NW / National Zoo",-77.055599,38.930282,-77.055599,38.930282,12,3,3,1,0,0,0,0,0,0,3,0,1,56,"Capital Bikeshare","www.capitalbikeshare.com/","","",0,1,47900,1,2,1,0,0,0,1,
"DC2064501",8245,"","","",,"","31708",2016-07-05,"Anacostia Ave & Benning Rd NE / River Terrace","Washington","DC","20645","Washington-Arlington-Alexandria DC-VA-MD-WV","Anacostia Ave & Benning Rd NE / River Terrace",-76.960120,38.896544,-76.960120,38.896544,12,3,3,1,0,0,0,0,0,0,3,0,1,56,"Capital Bikeshare","www.capitalbikeshare.com/","","",0,1,47900,1,2,1,0,0,0,1,
"DC2064601",8246,"","","",,"","31246",2016-07-05,"M St & Pennsylvania Ave NW","Washington","DC","20646","Washington-Arlington-Alexandria DC-VA-MD-WV","M St & Pennsylvania Ave NW",-77.056887,38.905126,-77.056887,38.905126,12,3,3,1,0,0,0,0,0,0,3,0,1,56,"Capital Bikeshare","www.capitalbikeshare.com/","","",0,1,47900,1,2,1,0,0,0,1,
"DC2064701",8247,"","","",,"","31626",2016-07-05,"15th St & Massachusetts Ave SE","Washington","DC","20647","Washington-Arlington-Alexandria DC-VA-MD-WV","15th St & Massachusetts Ave SE",-76.983569,38.887320,-76.983569,38.887320,12,3,3,1,0,0,0,0,0,0,3,0,1,56,"Capital Bikeshare","www.capitalbikeshare.com/","","",0,1,47900,1,2,1,0,0,0,1,
"DC2064801",1815,"","","",,"","31806",2016-07-05,"Congress Heights Metro","Washington","DC","20648","Washington-Arlington-Alexandria DC-VA-MD-WV","Congress Heights Metro",-76.987823,38.844711,-76.988030,38.844670,12,3,3,1,0,0,0,0,0,1,3,0,1,56,"Capital Bikeshare","www.capitalbikeshare.com/","","",0,1,47900,1,3,1,0,1,0,1,
"DC2065501",8254,"","","",,"","31628",2016-07-05,"1st & K St SE","Washington","DC","20655","Washington-Arlington-Alexandria DC-VA-MD-WV","1st & K St SE",-77.006004,38.878610,-77.006004,38.878610,12,3,3,1,0,0,0,0,0,2,3,0,1,56,"Capital Bikeshare","www.capitalbikeshare.com/","","",0,1,47900,1,2,1,0,0,0,1,
"DC2065601",8255,"","","",,"","31306",2016-07-05,"39th & Calvert St NW / Stoddert","Washington","DC","20656","Washington-Arlington-Alexandria DC-VA-MD-WV","39th & Calvert St NW / Stoddert",-77.077271,38.922649,-77.077271,38.922649,12,3,3,1,0,0,0,0,0,0,3,0,1,56,"Capital Bikeshare","www.capitalbikeshare.com/","","",0,1,47900,1,2,1,0,0,0,1,
"DC2065701",8256,"","","",,"","31507",2016-07-05,"1st & Washington Hospital Center NW","Washington","DC","20657","Washington-Arlington-Alexandria DC-VA-MD-WV","1st & Washington Hospital Center NW",-77.012457,38.928743,-77.012457,38.928743,12,3,3,1,0,0,0,0,0,0,3,0,1,56,"Capital Bikeshare","www.capitalbikeshare.com/","","",0,1,47900,1,2,1,0,0,0,1,
"DC2066101",8259,"","","",,"","31247",2016-07-05,"Jefferson Dr & 14th St SW","Washington","DC","20661","Washington-Arlington-Alexandria DC-VA-MD-WV","Jefferson Dr & 14th St SW",-77.032429,38.888553,-77.032429,38.888553,12,3,3,1,0,0,0,0,0,2,3,0,1,56,"Capital Bikeshare","www.capitalbikeshare.com/","","",0,1,47900,1,2,1,0,0,0,1,
"DC2066201",1793,"","","",,"","31248",2016-07-05,"Smithsonian / Jefferson Dr & 12th St SW","Washington","DC","20662","Washington-Arlington-Alexandria DC-VA-MD-WV","Smithsonian / Jefferson Dr & 12th St SW",-77.028580,38.888767,-77.028423,38.888128,12,3,3,1,0,0,0,0,0,1,3,0,1,56,"Capital Bikeshare","www.capitalbikeshare.com/","","",0,1,47900,1,3,1,0,1,0,1,
"DC2066401",8261,"","","",,"","31264",2016-07-05,"6th St & Indiana Ave NW","Washington","DC","20664","Washington-Arlington-Alexandria DC-VA-MD-WV","6th St & Indiana Ave NW",-77.019940,38.894573,-77.019940,38.894573,12,3,3,1,0,0,0,0,0,2,3,0,1,56,"Capital Bikeshare","www.capitalbikeshare.com/","","",0,1,47900,1,2,1,0,0,0,1,
"DC2067101",8266,"","","",,"","31249",2016-07-05,"Jefferson Memorial","Washington","DC","20671","Washington-Arlington-Alexandria DC-VA-MD-WV","Jefferson Memorial",-77.037413,38.879819,-77.037413,38.879819,12,3,3,0,0,0,0,0,0,0,3,0,1,56,"Capital Bikeshare","www.capitalbikeshare.com/","","",0,0,47900,1,1,0,0,0,0,1,
"DC2067201",8267,"","","",,"","31803",2016-07-05,"Good Hope Rd & 14th St SE","Washington","DC","20672","Washington-Arlington-Alexandria DC-VA-MD-WV","Good Hope Rd & 14th St SE",-76.985238,38.866611,-76.985238,38.866611,12,3,3,1,0,0,0,0,0,0,3,0,1,56,"Capital Bikeshare","www.capitalbikeshare.com/","","",0,1,47900,1,2,1,0,0,0,1,
"DC2067601",8271,"","","",,"","31508",2016-07-05,"Gallaudet / 8th St & Florida Ave NE","Washington","DC","20676","Washington-Arlington-Alexandria DC-VA-MD-WV","Gallaudet / 8th St & Florida Ave NE",-76.994100,38.905090,-76.994100,38.905090,12,3,3,1,0,0,0,0,0,0,3,0,1,56,"Capital Bikeshare","www.capitalbikeshare.com/","","",0,1,47900,1,2,1,0,0,0,1,
"DC2067701",8272,"","","",,"","31250",2016-07-05,"20th & L St NW","Washington","DC","20677","Washington-Arlington-Alexandria DC-VA-MD-WV","20th & L St NW",-77.044789,38.903584,-77.044789,38.903584,12,3,3,1,2,0,0,0,0,2,3,0,1,56,"Capital Bikeshare","www.capitalbikeshare.com/","","",0,1,47900,1,2,1,0,0,0,1,
"DC2067801",8273,"","","",,"","31251",2016-07-05,"12th & L St NW","Washington","DC","20678","Washington-Arlington-Alexandria DC-VA-MD-WV","12th & L St NW",-77.028400,38.903819,-77.028400,38.903819,12,3,3,1,0,0,0,0,0,0,3,0,1,56,"Capital Bikeshare","www.capitalbikeshare.com/","","",0,1,47900,1,2,1,0,0,0,1,
"DC2067901",8274,"","","",,"","31252",2016-07-05,"21st St & Pennsylvania Ave NW","Washington","DC","20679","Washington-Arlington-Alexandria DC-VA-MD-WV","21st St & Pennsylvania Ave NW",-77.046564,38.901539,-77.046564,38.901539,12,3,3,1,0,0,0,0,0,2,3,0,1,56,"Capital Bikeshare","www.capitalbikeshare.com/","","",0,1,47900,1,2,1,0,0,0,1,
"DC2068001",1798,"","","",,"","31253",2016-07-05,"19th & K St NW","Washington","DC","20680","Washington-Arlington-Alexandria DC-VA-MD-WV","19th & K St NW",-77.043370,38.902204,-77.041839,38.901303,12,3,3,1,0,0,0,0,0,1,3,0,1,56,"Capital Bikeshare","www.capitalbikeshare.com/","","",0,1,47900,1,3,1,0,1,0,1,
"DC2068501",1797,"","","",,"","31254",2016-07-05,"15th & K St NW","Washington","DC","20685","Washington-Arlington-Alexandria DC-VA-MD-WV","15th & K St NW",-77.033530,38.902000,-77.033433,38.901455,12,3,3,1,2,0,0,0,0,1,3,0,1,56,"Capital Bikeshare","www.capitalbikeshare.com/","","",0,1,47900,1,3,1,0,1,0,1,
"DC2069001",8281,"","","",,"","31255",2016-07-05,"24th & N St NW","Washington","DC","20690","Washington-Arlington-Alexandria DC-VA-MD-WV","24th & N St NW",-77.051520,38.906600,-77.051520,38.906600,12,3,3,1,0,0,0,0,0,0,3,0,1,56,"Capital Bikeshare","www.capitalbikeshare.com/","","",0,1,47900,1,2,1,0,0,0,1,
"DC2069101",8282,"","","",,"","31256",2016-07-05,"10th & E St NW","Washington","DC","20691","Washington-Arlington-Alexandria DC-VA-MD-WV","10th & E St NW",-77.026064,38.895914,-77.026064,38.895914,12,3,3,1,0,0,0,0,0,2,3,0,1,56,"Capital Bikeshare","www.capitalbikeshare.com/","","",0,1,47900,1,2,1,0,0,0,1,
"DC2069201",1821,"","","",,"","31257",2016-07-05,"22nd & I St NW / Foggy Bottom","Washington","DC","20692","Washington-Arlington-Alexandria DC-VA-MD-WV","22nd & I St NW / Foggy Bottom",-77.048911,38.900880,-77.050108,38.901169,12,3,3,1,0,0,0,0,0,1,3,0,1,56,"Capital Bikeshare","www.capitalbikeshare.com/","","",0,1,47900,1,3,1,0,1,0,1,
"DC2069601",8286,"","","",,"","31258",2016-07-05,"Lincoln Memorial","Washington","DC","20696","Washington-Arlington-Alexandria DC-VA-MD-WV","Lincoln Memorial",-77.049426,38.888251,-77.049426,38.888251,12,3,3,0,0,0,0,0,0,0,3,0,1,56,"Capital Bikeshare","www.capitalbikeshare.com/","","",0,0,47900,1,1,0,0,0,0,1,
"DC2069701",8287,"","","",,"","31259",2016-07-05,"20th St & Virginia Ave NW","Washington","DC","20697","Washington-Arlington-Alexandria DC-VA-MD-WV","20th St & Virginia Ave NW",-77.045128,38.894722,-77.045128,38.894722,12,3,3,1,0,0,0,0,0,0,3,0,1,56,"Capital Bikeshare","www.capitalbikeshare.com/","","",0,1,47900,1,2,1,0,0,0,1,
"DC2069801",1781,"","","",,"","31265",2016-07-05,"5th St & Massachusetts Ave NW","Washington","DC","20698","Washington-Arlington-Alexandria DC-VA-MD-WV","5th St & Massachusetts Ave NW",-77.018677,38.900930,-77.018838,38.900315,12,3,3,1,1,0,0,0,0,2,3,0,1,56,"Capital Bikeshare","www.capitalbikeshare.com/","","",1,1,47900,1,2,1,0,0,0,1,
"DC2069901",8288,"","","",,"","31308",2016-07-05,"39th & Veazey St NW","Washington","DC","20699","Washington-Arlington-Alexandria DC-VA-MD-WV","39th & Veazey St NW",-77.077078,38.943837,-77.077078,38.943837,12,3,3,1,0,0,0,0,0,0,3,0,1,56,"Capital Bikeshare","www.capitalbikeshare.com/","","",0,1,47900,1,2,1,0,0,0,1,
"DC2070001",8289,"","","",,"","31309",2016-07-05,"Fessenden St & Wisconsin Ave NW","Washington","DC","20700","Washington-Arlington-Alexandria DC-VA-MD-WV","Fessenden St & Wisconsin Ave NW",-77.082426,38.954812,-77.082426,38.954812,12,3,3,1,0,0,0,0,0,0,3,0,1,56,"Capital Bikeshare","www.capitalbikeshare.com/","","",0,1,47900,1,2,1,0,0,0,1,
"DC2070101",8290,"","","",,"","31627",2016-07-05,"M St & Delaware Ave NE","Washington","DC","20701","Washington-Arlington-Alexandria DC-VA-MD-WV","M St & Delaware Ave NE",-77.003041,38.905707,-77.003041,38.905707,12,3,3,2,0,0,0,0,0,2,3,0,1,56,"Capital Bikeshare","www.capitalbikeshare.com/","","",0,0,47900,1,1,0,0,0,0,1,
"DC2070501",8294,"","","",,"","31114",2016-07-05,"18th St & Wyoming Ave NW","Washington","DC","20705","Washington-Arlington-Alexandria DC-VA-MD-WV","18th St & Wyoming Ave NW",-77.041571,38.918809,-77.041571,38.918809,12,3,3,1,0,0,0,0,0,0,3,0,1,56,"Capital Bikeshare","www.capitalbikeshare.com/","","",0,1,47900,1,2,1,0,0,0,1,
"DC2070601",8295,"","","",,"","31403",2016-07-05,"5th & Kennedy St NW","Washington","DC","20706","Washington-Arlington-Alexandria DC-VA-MD-WV","5th & Kennedy St NW",-77.019815,38.956595,-77.019815,38.956595,12,3,3,1,0,0,0,0,0,0,3,0,1,56,"Capital Bikeshare","www.capitalbikeshare.com/","","",0,1,47900,1,2,1,0,0,0,1,
"DC2070701",8296,"","","",,"","31405",2016-07-05,"Georgia Ave & Emerson St NW","Washington","DC","20707","Washington-Arlington-Alexandria DC-VA-MD-WV","Georgia Ave & Emerson St NW",-77.027333,38.949662,-77.027333,38.949662,12,3,3,1,0,0,0,0,0,0,3,0,1,56,"Capital Bikeshare","www.capitalbikeshare.com/","","",0,1,47900,1,2,1,0,0,0,1,
"DC2070801",8297,"","","",,"","31406",2016-07-05,"14th & Upshur St NW","Washington","DC","20708","Washington-Arlington-Alexandria DC-VA-MD-WV","14th & Upshur St NW",-77.032652,38.942016,-77.032652,38.942016,12,3,3,1,0,0,0,0,0,0,3,0,1,56,"Capital Bikeshare","www.capitalbikeshare.com/","","",0,1,47900,1,2,1,0,0,0,1,
"DC2070901",8298,"","","",,"","31407",2016-07-05,"14th St & Colorado Ave NW","Washington","DC","20709","Washington-Arlington-Alexandria DC-VA-MD-WV","14th St & Colorado Ave NW",-77.032947,38.956432,-77.032947,38.956432,12,3,3,1,0,0,0,0,0,0,3,0,1,56,"Capital Bikeshare","www.capitalbikeshare.com/","","",0,1,47900,1,2,1,0,0,0,1,
"DC2071701",8306,"","","",,"","31312",2016-07-05,"Wisconsin Ave & O St NW","Washington","DC","20717","Washington-Arlington-Alexandria DC-VA-MD-WV","Wisconsin Ave & O St NW",-77.063586,38.908490,-77.063586,38.908490,12,3,3,1,0,0,0,0,0,0,3,0,1,56,"Capital Bikeshare","www.capitalbikeshare.com/","","",0,1,47900,1,2,1,0,0,0,1,
"DC2071901",8308,"","","",,"","31310",2016-07-05,"Connecticut & Nebraska Ave NW","Washington","DC","20719","Washington-Arlington-Alexandria DC-VA-MD-WV","Connecticut & Nebraska Ave NW",-77.069956,38.955016,-77.069956,38.955016,12,3,3,1,0,0,0,0,0,0,3,0,1,56,"Capital Bikeshare","www.capitalbikeshare.com/","","",0,1,47900,1,2,1,0,0,0,1,
"DC2072001",8309,"","","",,"","31267",2016-07-05,"17th St & Massachusetts Ave NW","Washington","DC","20720","Washington-Arlington-Alexandria DC-VA-MD-WV","17th St & Massachusetts Ave NW",-77.038359,38.908142,-77.038359,38.908142,12,3,3,1,0,0,0,0,0,0,3,0,1,56,"Capital Bikeshare","www.capitalbikeshare.com/","","",0,1,47900,1,2,1,0,0,0,1,
